stars_list,avg_rating,num_movies,rating_class,relative_freq,weighted_score
Óscar Casas,0.47800000000000004,5,0,0.001068533608587591,0.0005107590649048684
Gillian Chung,0.43999999999999995,5,0,0.001068533608587591,0.00047015478777853996
Billy Barratt,0.5199999999999999,5,0,0.001068533608587591,0.0005556374764655471
Chalet Lizette Brannan,0.58,5,0,0.001068533608587591,0.0006197494929808027
Kristi Murdock,0.554,5,0,0.001068533608587591,0.0005919676191575254
Billy Graham,0.6559999999999999,5,1,0.001068533608587591,0.0007009580472334596
Thommy Berggren,0.6439999999999999,5,1,0.001068533608587591,0.0006881356439304084
Kristen Miller,0.48600000000000004,5,0,0.001068533608587591,0.0005193073337735692
Billy Bob Thompson,0.542,5,0,0.001068533608587591,0.0005791452158544743
Alex Fong,0.514,5,0,0.001068533608587591,0.0005492262748140217
Jaime Murray,0.48600000000000004,5,0,0.001068533608587591,0.0005193073337735692
Matthew Sunderland,0.632,5,1,0.001068533608587591,0.0006753132406273574
Zhongyang Baomu,0.58,5,0,0.001068533608587591,0.0006197494929808027
Kristian Eros,0.656,5,1,0.001068533608587591,0.0007009580472334597
Jemele Hill,0.48,5,0,0.001068533608587591,0.0005128961321220437
Farhad Aslani,0.71,5,1,0.001068533608587591,0.0007586588620971895
Min-Jung Kim,0.6759999999999999,5,1,0.001068533608587591,0.0007223287194052113
Roberta Gale,0.538,5,0,0.001068533608587591,0.0005748710814201239
Masaki Okada,0.612,5,0,0.001068533608587591,0.0006539425684556056
Min-Kyu Kim,0.7,5,1,0.001068533608587591,0.0007479735260113136
Jaime Ray Newman,0.5640000000000001,5,0,0.001068533608587591,0.0006026529552434014
Rafal Zawierucha,0.508,5,0,0.001068533608587591,0.0005428150731624962
Mehmet Özgür,0.746,5,1,0.001068533608587591,0.0007971260720063428
Diego Cadavid,0.6519999999999999,5,1,0.001068533608587591,0.0006966839127991092
Billy Gardell,0.636,5,1,0.001068533608587591,0.0006795873750617079
Taraneh Alidoosti,0.758,5,1,0.001068533608587591,0.000809948475309394
Thorbjørn Harr,0.5660000000000001,5,0,0.001068533608587591,0.0006047900224605765
Chris Zylka,0.4720000000000001,5,0,0.001068533608587591,0.000504347863253343
Kristen Wilson,0.44000000000000006,5,0,0.001068533608587591,0.00047015478777854007
Brooke Elliott,0.6619999999999999,5,1,0.001068533608587591,0.0007073692488849851
Jemma Redgrave,0.612,5,0,0.001068533608587591,0.0006539425684556056
Diego Calva,0.558,5,0,0.001068533608587591,0.0005962417535918758
Kate Moennig,0.6839999999999999,5,1,0.001068533608587591,0.0007308769882739121
Naama Kates,0.386,5,0,0.001068533608587591,0.0004124539729148101
Thora Hird,0.6279999999999999,5,1,0.001068533608587591,0.000671039106193007
Gilbert Melki,0.6140000000000001,5,1,0.001068533608587591,0.000656079635672781
Dell Henderson,0.536,5,0,0.001068533608587591,0.0005727340142029488
Nick Aldis,0.6900000000000001,5,1,0.001068533608587591,0.0007372881899254378
Albert Einstein,0.528,5,0,0.001068533608587591,0.000564185745334248
Christa B. Allen,0.45199999999999996,5,0,0.001068533608587591,0.00048297719108159103
Stanislas Merhar,0.5439999999999999,5,0,0.001068533608587591,0.0005812822830716494
Kate Moss,0.596,5,0,0.001068533608587591,0.0006368460307182042
Masane Tsukayama,0.694,5,1,0.001068533608587591,0.000741562324359788
Stewart Brand,0.6980000000000001,5,1,0.001068533608587591,0.0007458364587941385
Jaime Moreno,0.518,5,0,0.001068533608587591,0.0005535004092483721
Champion Jr.,0.5599999999999999,5,0,0.001068533608587591,0.0005983788208090508
Roberto 'Flaco' Guzmán,0.6060000000000001,5,0,0.001068533608587591,0.0006475313668040802
Bill Wise,0.614,5,1,0.001068533608587591,0.0006560796356727807
Della Reese,0.648,5,1,0.001068533608587591,0.0006924097783647589
Stewart Copeland,0.7140000000000001,5,1,0.001068533608587591,0.00076293299653154
Christian Arhoff,0.546,5,0,0.001068533608587591,0.0005834193502888247
Joshua Samuel Fatu,0.6799999999999999,5,1,0.001068533608587591,0.0007266028538395618
Tardu Flordun,0.562,5,0,0.001068533608587591,0.0006005158880262262
Kate Humble,0.692,5,1,0.001068533608587591,0.0007394252571426128
Billy Lee,0.576,5,0,0.001068533608587591,0.0006154753585464523
Adin Rudd,0.7,5,1,0.001068533608587591,0.0007479735260113136
Adriana Ambesi,0.5,5,0,0.001068533608587591,0.0005342668042937954
Matthew Steer,0.5820000000000001,5,0,0.001068533608587591,0.000621886560197978
Samuel Anthamatten,0.752,5,1,0.001068533608587591,0.0008035372736578684
Kharaj Mukherjee,0.614,5,1,0.001068533608587591,0.0006560796356727807
Erik Thompson,0.7060000000000001,5,1,0.001068533608587591,0.0007543847276628393
Stacy Haiduk,0.48200000000000004,5,0,0.001068533608587591,0.0005150331993392189
Saurabh Raj Jain,0.78,5,1,0.001068533608587591,0.000833456214698321
Bill Wyman,0.6799999999999999,5,1,0.001068533608587591,0.0007266028538395618
Isshin Chiba,0.718,5,1,0.001068533608587591,0.0007672071309658903
Joshua Rush,0.692,5,1,0.001068533608587591,0.0007394252571426128
Jelle Cleymans,0.766,5,1,0.001068533608587591,0.0008184967441780946
Billie Lou Watt,0.658,5,1,0.001068533608587591,0.0007030951144506349
Thurston Moore,0.6839999999999999,5,1,0.001068533608587591,0.0007308769882739121
Chris Walters,0.606,5,0,0.001068533608587591,0.0006475313668040801
Brooke Lyons,0.42799999999999994,5,0,0.001068533608587591,0.00045733238447548885
Jess Hahn,0.5980000000000001,5,0,0.001068533608587591,0.0006389830979353794
Billy Idol,0.618,5,1,0.001068533608587591,0.0006603537701071312
Billie Hayes,0.6900000000000001,5,1,0.001068533608587591,0.0007372881899254378
Keegan Allen,0.534,5,0,0.001068533608587591,0.0005705969469857736
Billy Jayne,0.5700000000000001,5,0,0.001068533608587591,0.0006090641568949268
Mia Zottoli,0.29,5,0,0.001068533608587591,0.00030987474649040136
Erik Schumann,0.65,5,1,0.001068533608587591,0.0006945468455819341
Erik Scott Kimerer,0.6839999999999999,5,1,0.001068533608587591,0.0007308769882739121
Billie 'Buckwheat' Thomas,0.6980000000000001,5,1,0.001068533608587591,0.0007458364587941385
Kristen Johnston,0.5860000000000001,5,0,0.001068533608587591,0.0006261606946323284
Rafi Gavron,0.5900000000000001,5,0,0.001068533608587591,0.0006304348290666787
Rafael Spregelburd,0.5780000000000001,5,0,0.001068533608587591,0.0006176124257636276
Keegan Connor Tracy,0.51,5,0,0.001068533608587591,0.0005449521403796713
Eric Thal,0.512,5,0,0.001068533608587591,0.0005470892075968466
Joe Tessitore,0.662,5,1,0.001068533608587591,0.0007073692488849852
Radoslav 'Rale' Milenkovic,0.604,5,0,0.001068533608587591,0.0006453942995869049
Ishai Golan,0.54,5,0,0.001068533608587591,0.0005770081486372991
Jefferson Brown,0.53,5,0,0.001068533608587591,0.0005663228125514232
Björn Ulvaeus,0.766,5,1,0.001068533608587591,0.0008184967441780946
Erin Cottrell,0.666,5,1,0.001068533608587591,0.0007116433833193356
Paolo Maldini,0.6719999999999999,5,1,0.001068533608587591,0.000718054584970861
Jes Macallan,0.612,5,0,0.001068533608587591,0.0006539425684556056
Lisa 'Left Eye' Lopes,0.74,5,1,0.001068533608587591,0.0007907148703548173
Chad Doreck,0.5720000000000001,5,0,0.001068533608587591,0.000611201224112102
Jack Curtis,0.564,5,0,0.001068533608587591,0.0006026529552434012
Chandler Riggs,0.502,5,0,0.001068533608587591,0.0005364038715109707
Rachel Shelley,0.506,5,0,0.001068533608587591,0.000540678005945321
Nick Gomez,0.6,5,0,0.001068533608587591,0.0006411201651525545
Isha Talwar,0.63,5,1,0.001068533608587591,0.0006731761734101823
Sayaka Harada,0.58,5,0,0.001068533608587591,0.0006197494929808027
Robin Riker,0.622,5,1,0.001068533608587591,0.0006646279045414815
Tim Considine,0.792,5,1,0.001068533608587591,0.000846278618001372
Christina Jastrzembska,0.49799999999999994,5,0,0.001068533608587591,0.0005321297370766202
Bjørn Sundquist,0.5860000000000001,5,0,0.001068533608587591,0.0006261606946323284
Spela Rozin,0.558,5,0,0.001068533608587591,0.0005962417535918758
Björn Kjellman,0.5479999999999999,5,0,0.001068533608587591,0.0005855564175059997
Yitian Hu,0.75,5,1,0.001068533608587591,0.0008014002064406932
Katelyn Barr,0.626,5,1,0.001068533608587591,0.0006689020389758319
Eric Judor,0.44000000000000006,5,0,0.001068533608587591,0.00047015478777854007
Bjarke Ingels,0.662,5,1,0.001068533608587591,0.0007073692488849852
Bruce Dickinson,0.844,5,1,0.001068533608587591,0.0009018423656479267
Joel Basman,0.632,5,1,0.001068533608587591,0.0006753132406273574
Märt Avandi,0.6559999999999999,5,1,0.001068533608587591,0.0007009580472334596
Paolo Malco,0.47400000000000003,5,0,0.001068533608587591,0.0005064849304705181
Nicholas Pinnock,0.5439999999999999,5,0,0.001068533608587591,0.0005812822830716494
Bronagh Gallagher,0.61,5,0,0.001068533608587591,0.0006518055012384304
David Wilson,0.638,5,1,0.001068533608587591,0.000681724442278883
Giovanni Lombardo Radice,0.414,5,0,0.001068533608587591,0.0004423729139552626
Kriti Kharbanda,0.6,5,0,0.001068533608587591,0.0006411201651525545
Manu Intiraymi,0.394,5,0,0.001068533608587591,0.0004210022417835108
Lisa Henni,0.568,5,0,0.001068533608587591,0.0006069270896777516
Kris Jenner,0.2,5,0,0.001068533608587591,0.0002137067217175182
Björn Borg,0.682,5,1,0.001068533608587591,0.000728739921056737
Chris Niosi,0.698,5,1,0.001068533608587591,0.0007458364587941384
Christina Chong,0.6900000000000001,5,1,0.001068533608587591,0.0007372881899254378
Mikhail Gorbachev,0.708,5,1,0.001068533608587591,0.0007565217948800144
Jeff Wilbusch,0.596,5,0,0.001068533608587591,0.0006368460307182042
Gisele Bündchen,0.5820000000000001,5,0,0.001068533608587591,0.000621886560197978
Bidita Bag,0.6759999999999999,5,1,0.001068533608587591,0.0007223287194052113
Robin Weigert,0.5820000000000001,5,0,0.001068533608587591,0.000621886560197978
Adriana Roel,0.604,5,0,0.001068533608587591,0.0006453942995869049
Eric Fleming,0.53,5,0,0.001068533608587591,0.0005663228125514232
Mei Nagano,0.642,5,1,0.001068533608587591,0.0006859985767132333
Naveen Chandra,0.65,5,1,0.001068533608587591,0.0006945468455819341
Mason Cook,0.592,5,0,0.001068533608587591,0.0006325718962838537
Bianca Kajlich,0.5519999999999999,5,0,0.001068533608587591,0.0005898305519403501
Joe Keery,0.584,5,0,0.001068533608587591,0.0006240236274151531
Thomas Hanzon,0.592,5,0,0.001068533608587591,0.0006325718962838537
Eric Etebari,0.32599999999999996,5,0,0.001068533608587591,0.0003483419563995546
Margaret Whitton,0.6060000000000001,5,0,0.001068533608587591,0.0006475313668040802
Michael Aspel,0.702,5,1,0.001068533608587591,0.0007501105932284888
Krystof Hádek,0.592,5,0,0.001068533608587591,0.0006325718962838537
Josie Totah,0.4779999999999999,5,0,0.001068533608587591,0.0005107590649048683
Mason D. Davis,0.658,5,1,0.001068533608587591,0.0007030951144506349
Eric Elmosnino,0.642,5,1,0.001068533608587591,0.0006859985767132333
Robyn Addison,0.79,5,1,0.001068533608587591,0.0008441415507841969
Ivan Dobronravov,0.6759999999999999,5,1,0.001068533608587591,0.0007223287194052113
Joe King,0.612,5,0,0.001068533608587591,0.0006539425684556056
Krew Boylan,0.52,5,0,0.001068533608587591,0.0005556374764655472
Sarah Grey,0.48,5,0,0.001068533608587591,0.0005128961321220437
Jeff Teravainen,0.618,5,1,0.001068533608587591,0.0006603537701071312
Jeff Ward,0.624,5,1,0.001068533608587591,0.0006667649717586568
Chris Miller,0.596,5,0,0.001068533608587591,0.0006368460307182042
Giselle Torres,0.648,5,1,0.001068533608587591,0.0006924097783647589
Robert Smith,0.6439999999999999,5,1,0.001068533608587591,0.0006881356439304084
Christina Masterson,0.45,5,0,0.001068533608587591,0.0004808401238644159
Ambika,0.648,5,1,0.001068533608587591,0.0006924097783647589
Amol Bawdekar,0.692,5,1,0.001068533608587591,0.0007394252571426128
Jeff Van Gundy,0.73,5,1,0.001068533608587591,0.0007800295342689414
Joshua John Miller,0.532,5,0,0.001068533608587591,0.0005684598797685984
Jesse Corti,0.654,5,1,0.001068533608587591,0.0006988209800162844
Mike Wallace,0.792,5,1,0.001068533608587591,0.000846278618001372
Rachel Hunter,0.47400000000000003,5,0,0.001068533608587591,0.0005064849304705181
Yoo-ram Bae,0.622,5,1,0.001068533608587591,0.0006646279045414815
Nicholas Ofczarek,0.646,5,1,0.001068533608587591,0.0006902727111475838
Mi-seon Jeon,0.6599999999999999,5,1,0.001068533608587591,0.0007052321816678099
Lisa Jakub,0.6199999999999999,5,1,0.001068533608587591,0.0006624908373243062
Adriana Ozores,0.626,5,1,0.001068533608587591,0.0006689020389758319
Rina Endô,0.696,5,1,0.001068533608587591,0.0007436993915769632
Eric Lange,0.636,5,1,0.001068533608587591,0.0006795873750617079
Amir Talai,0.5740000000000001,5,0,0.001068533608587591,0.0006133382913292773
Alex Høgh Andersen,0.674,5,1,0.001068533608587591,0.0007201916521880363
Tiffany Thornton,0.484,5,0,0.001068533608587591,0.000517170266556394
Bill Clement,0.734,5,1,0.001068533608587591,0.0007843036687032917
Chad L. Coleman,0.6140000000000001,5,1,0.001068533608587591,0.000656079635672781
Erika Remberg,0.542,5,0,0.001068533608587591,0.0005791452158544743
Jenn Gotzon,0.364,5,0,0.001068533608587591,0.0003889462335258831
Nick Damici,0.53,5,0,0.001068533608587591,0.0005663228125514232
Paolo Bonacelli,0.626,5,1,0.001068533608587591,0.0006689020389758319
Gianni Morandi,0.506,5,0,0.001068533608587591,0.000540678005945321
Matthias Brandt,0.704,5,1,0.001068533608587591,0.0007522476604456639
Tim Armstrong,0.692,5,1,0.001068533608587591,0.0007394252571426128
Bill Butts,0.6799999999999999,5,1,0.001068533608587591,0.0007266028538395618
Yecheng Zheng,0.728,5,1,0.001068533608587591,0.0007778924670517662
Robin Driscoll,0.7859999999999999,5,1,0.001068533608587591,0.0008398674163498463
Rahul Bhat,0.6940000000000001,5,1,0.001068533608587591,0.0007415623243597881
Faruk Begolli,0.632,5,1,0.001068533608587591,0.0006753132406273574
Robert Towne,0.524,5,0,0.001068533608587591,0.0005599116108998977
Giorgio Colangeli,0.5820000000000001,5,0,0.001068533608587591,0.000621886560197978
Alex Ivanovici,0.72,5,1,0.001068533608587591,0.0007693441981830654
Marga López,0.6699999999999999,5,1,0.001068533608587591,0.0007159175177536858
Giannis Fertis,0.626,5,1,0.001068533608587591,0.0006689020389758319
Allan Mustafa,0.712,5,1,0.001068533608587591,0.0007607959293143647
Didier Flamand,0.514,5,0,0.001068533608587591,0.0005492262748140217
Gino Bechi,0.514,5,0,0.001068533608587591,0.0005492262748140217
Christian Oliver,0.386,5,0,0.001068533608587591,0.0004124539729148101
Srikanth,0.588,5,0,0.001068533608587591,0.0006282977618495034
Lisa Berry,0.554,5,0,0.001068533608587591,0.0005919676191575254
María León,0.6359999999999999,5,1,0.001068533608587591,0.0006795873750617077
Matthew Yang King,0.5599999999999999,5,0,0.001068533608587591,0.0005983788208090508
Bing He,0.688,5,1,0.001068533608587591,0.0007351511227082625
Giannis Voglis,0.5359999999999999,5,0,0.001068533608587591,0.0005727340142029486
Amir Wilson,0.6599999999999999,5,1,0.001068533608587591,0.0007052321816678099
Giannis Stankoglou,0.636,5,1,0.001068533608587591,0.0006795873750617079
Albert Bassermann,0.638,5,1,0.001068533608587591,0.000681724442278883
Radivoje Bukvic,0.6779999999999999,5,1,0.001068533608587591,0.0007244657866223866
Bill Cullen,0.7140000000000001,5,1,0.001068533608587591,0.00076293299653154
Christian Rubeck,0.6140000000000001,5,1,0.001068533608587591,0.000656079635672781
Krista Bridges,0.44000000000000006,5,0,0.001068533608587591,0.00047015478777854007
William Ching,0.576,5,0,0.001068533608587591,0.0006154753585464523
Tiffany Smith,0.51,5,0,0.001068533608587591,0.0005449521403796713
Eric Osborne,0.546,5,0,0.001068533608587591,0.0005834193502888247
Stirling Moss,0.708,5,1,0.001068533608587591,0.0007565217948800144
Lydie Denier,0.45999999999999996,5,0,0.001068533608587591,0.0004915254599502918
Olivia Brown,0.6940000000000001,5,1,0.001068533608587591,0.0007415623243597881
Isild Le Besco,0.616,5,1,0.001068533608587591,0.000658216702889956
Christie Brinkley,0.6799999999999999,5,1,0.001068533608587591,0.0007266028538395618
Joe Louis,0.6799999999999999,5,1,0.001068533608587591,0.0007266028538395618
Chris Phillips,0.6220000000000001,5,1,0.001068533608587591,0.0006646279045414816
Paolo Gozlino,0.506,5,0,0.001068533608587591,0.000540678005945321
Nicholas Rowe,0.65,5,1,0.001068533608587591,0.0006945468455819341
Kat Stewart,0.692,5,1,0.001068533608587591,0.0007394252571426128
Stanton Friedman,0.588,5,0,0.001068533608587591,0.0006282977618495034
Eric Linden,0.5820000000000001,5,0,0.001068533608587591,0.000621886560197978
Stokely Carmichael,0.716,5,1,0.001068533608587591,0.000765070063748715
Regimantas Adomaitis,0.72,5,1,0.001068533608587591,0.0007693441981830654
Jesse Camacho,0.5439999999999999,5,0,0.001068533608587591,0.0005812822830716494
Kris Wu,0.514,5,0,0.001068533608587591,0.0005492262748140217
Olivia Bonamy,0.528,5,0,0.001068533608587591,0.000564185745334248
Lisa Hartman,0.532,5,0,0.001068533608587591,0.0005684598797685984
Bilal Inci,0.5519999999999999,5,0,0.001068533608587591,0.0005898305519403501
Giovanni Agnelli,0.74,5,1,0.001068533608587591,0.0007907148703548173
Birkan Sokullu,0.562,5,0,0.001068533608587591,0.0006005158880262262
Owain Yeoman,0.6279999999999999,5,1,0.001068533608587591,0.000671039106193007
Jeffrey D. Sams,0.624,5,1,0.001068533608587591,0.0006667649717586568
Spike Jonze,0.6599999999999999,5,1,0.001068533608587591,0.0007052321816678099
Birgit Minichmayr,0.6020000000000001,5,0,0.001068533608587591,0.0006432572323697298
Ziaul Hoque Polash,0.628,5,1,0.001068533608587591,0.0006710391061930071
Stanley Smith,0.568,5,0,0.001068533608587591,0.0006069270896777516
Giorgio Pasotti,0.596,5,0,0.001068533608587591,0.0006368460307182042
Rachelle Heger,0.608,5,0,0.001068533608587591,0.0006496684340212553
Joe Zieja,0.608,5,0,0.001068533608587591,0.0006496684340212553
Bill Birnes,0.602,5,0,0.001068533608587591,0.0006432572323697297
Jinx Falkenburg,0.604,5,0,0.001068533608587591,0.0006453942995869049
Masaya Matsukaze,0.734,5,1,0.001068533608587591,0.0007843036687032917
Bill Berry,0.682,5,1,0.001068533608587591,0.000728739921056737
Samuel Hunt,0.41400000000000003,5,0,0.001068533608587591,0.00044237291395526267
Josef Meinrad,0.596,5,0,0.001068533608587591,0.0006368460307182042
Jajang C. Noer,0.6439999999999999,5,1,0.001068533608587591,0.0006881356439304084
Khaled Nabawy,0.608,5,0,0.001068533608587591,0.0006496684340212553
Joshua Levine,0.752,5,1,0.001068533608587591,0.0008035372736578684
Spike Spencer,0.73,5,1,0.001068533608587591,0.0007800295342689414
Nicholas Rutherford,0.5559999999999999,5,0,0.001068533608587591,0.0005941046863747005
Sameer Dharmadhikari,0.76,5,1,0.001068533608587591,0.0008120855425265691
Rebekah Kochan,0.49399999999999994,5,0,0.001068533608587591,0.0005278556026422699
Kwon Yul,0.688,5,1,0.001068533608587591,0.0007351511227082625
Ricky Tomlinson,0.7,5,1,0.001068533608587591,0.0007479735260113136
Kôji Tsuruta,0.682,5,1,0.001068533608587591,0.000728739921056737
George Magrill,0.588,5,0,0.001068533608587591,0.0006282977618495034
